[2:28:13<00:00, 32.46s/it]
Loss: 0.44970703125

Loss: 0.2548828125

Loss: 0.68115234375

Loss: 0.60498046875

Loss: 0.35693359375

Loss: 0.2142333984375

Loss: 0.36865234375

Loss: 0.418701171875

Loss: 0.3564453125

Loss: 0.7294921875

Loss: 0.451904296875

Loss: 0.470703125

Loss: 0.24560546875

Loss: 0.53857421875

Loss: 0.1649169921875

Loss: 0.43115234375

Loss: 0.576171875

Loss: 0.307861328125

Loss: 0.5439453125

Loss: 0.44775390625

Loss: 0.87158203125

Loss: 0.2958984375

Loss: 0.300537109375

Loss: 0.3095703125

Loss: 0.59765625

Loss: 0.36376953125

Loss: 0.39453125

Loss: 0.280517578125

Loss: 0.2283935546875
